Platform,Account,Post ID,Post URL,Caption,Published At,Media Type,Likes,Comments,Media URL,Thumbnail URL
instagram,eyadalzaro,3635478761005448375_36116147692,https://www.instagram.com/p/DJz0KvqNPy3/,"Norwegian National Day 17 MAY .. 🇳🇴🤍
@eyadalzaro 📸

#17mai #17mai2025 #GratulererMedDagen #NorwayNationalDay #SyttendeMai #Norge #Norway #VisitNorway #Oslo #Lillestrøm #NorwegianCulture #NorwegianTraditions #NorwegianPride #NationalDayNorway #norwegiancelebration",2025-05-18T21:14:22.000Z,carousel,2686,28,https://instagram.ftng4-2.fna.fbcdn.net/v/t51.75761-15/500004544_18054787193203693_1255244898150038544_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=109&ig_cache_key=MzYzNTQ3ODc0ODEyMDYyNzMyOQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjE0NDB4MTc5OS5zZHIuQzMifQ%3D%3D&_nc_ohc=on1gDKaba-wQ7kNvwE-1k0f&_nc_oc=AdqA0k7tZvtOOpwHb5it5dec6SR0Hqr83XrfhA3NTcCLrfe3Ut_RHIQLNLLT6Cg1MTo&_nc_ad=z-m&_nc_cid=1404&_nc_zt=23&_nc_ht=instagram.ftng4-2.fna&_nc_gid=noV-y1gSs-j4EXYpPEGPpA&_nc_ss=7a32e&oh=00_Af32sbxpp5RFncJoqi-0tOvxBQwgDarpxfIqfmlbkPiSJA&oe=69E2BB2D,https://instagram.ftng4-2.fna.fbcdn.net/v/t51.75761-15/500004544_18054787193203693_1255244898150038544_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=109&ig_cache_key=MzYzNTQ3ODc0ODEyMDYyNzMyOQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjE0NDB4MTc5OS5zZHIuQzMifQ%3D%3D&_nc_ohc=on1gDKaba-wQ7kNvwE-1k0f&_nc_oc=AdqA0k7tZvtOOpwHb5it5dec6SR0Hqr83XrfhA3NTcCLrfe3Ut_RHIQLNLLT6Cg1MTo&_nc_ad=z-m&_nc_cid=1404&_nc_zt=23&_nc_ht=instagram.ftng4-2.fna&_nc_gid=noV-y1gSs-j4EXYpPEGPpA&_nc_ss=7a32e&oh=00_Af32sbxpp5RFncJoqi-0tOvxBQwgDarpxfIqfmlbkPiSJA&oe=69E2BB2D
instagram,eyadalzaro,3635341871178838199_36116147692,https://www.instagram.com/p/DJzVCvEt_C3/,"STORDEMO | cph.dk | ✌🏾🇵🇸

By : @redo_el_khomsi_",2025-05-18T16:42:23.000Z,carousel,3249,103,https://instagram.ftng4-2.fna.fbcdn.net/v/t51.75761-15/499452538_18054764381203693_6493196870391758068_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=109&ig_cache_key=MzYzNTM0MTg1NjcwMDA2MTI4Nw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjEwODB4MTM0Ni5zZHIuQzMifQ%3D%3D&_nc_ohc=-Yixh6iCmbEQ7kNvwECOHu-&_nc_oc=AdrzGP-LdsKAXBBNff6c_m9qzfeK3BW8L0z8lllgLG_v50O_MBviJ76LEJhS5xBwDUI&_nc_ad=z-m&_nc_cid=1404&_nc_zt=23&_nc_ht=instagram.ftng4-2.fna&_nc_gid=noV-y1gSs-j4EXYpPEGPpA&_nc_ss=7a32e&oh=00_Af1z6gMM8pZREEV3hcuHc557B-gHIbX6RwttXrMa2jB0Tg&oe=69E2BAA3,https://instagram.ftng4-2.fna.fbcdn.net/v/t51.75761-15/499452538_18054764381203693_6493196870391758068_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=109&ig_cache_key=MzYzNTM0MTg1NjcwMDA2MTI4Nw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjEwODB4MTM0Ni5zZHIuQzMifQ%3D%3D&_nc_ohc=-Yixh6iCmbEQ7kNvwECOHu-&_nc_oc=AdrzGP-LdsKAXBBNff6c_m9qzfeK3BW8L0z8lllgLG_v50O_MBviJ76LEJhS5xBwDUI&_nc_ad=z-m&_nc_cid=1404&_nc_zt=23&_nc_ht=instagram.ftng4-2.fna&_nc_gid=noV-y1gSs-j4EXYpPEGPpA&_nc_ss=7a32e&oh=00_Af1z6gMM8pZREEV3hcuHc557B-gHIbX6RwttXrMa2jB0Tg&oe=69E2BAA3
instagram,grimasefoto,3633341661379716679_2200769449,https://www.instagram.com/p/DJsOP2iKmZH/,"We just wanna be free 🕊️

📍 Oslo - 10.05.2025

📷 @grimasefoto",2025-05-15T22:28:19.000Z,carousel,1271,24,https://instagram.ftng4-1.fna.fbcdn.net/v/t51.75761-15/497669199_18461887630073450_8755128555734165145_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=104&ig_cache_key=MzYzMzM0MTYzODczODgzMjcyMg%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjE0NDB4MTgwMC5zZHIuQzMifQ%3D%3D&_nc_ohc=WaGXHdRu6vMQ7kNvwEt2Dzb&_nc_oc=AdrhubVVg4tpTSq6q8166o6sc8XnyyZGyQV-EQRve-UGH7VUQftK969oG1Y4Jj5u2dk&_nc_ad=z-m&_nc_cid=1404&_nc_zt=23&_nc_ht=instagram.ftng4-1.fna&_nc_gid=noV-y1gSs-j4EXYpPEGPpA&_nc_ss=7a32e&oh=00_Af0qn8gaaRRMlwUUVF0-v8aX3darV98K5Q8Wpt7KhgsH1Q&oe=69E2A603,https://instagram.ftng4-1.fna.fbcdn.net/v/t51.75761-15/497669199_18461887630073450_8755128555734165145_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=104&ig_cache_key=MzYzMzM0MTYzODczODgzMjcyMg%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjE0NDB4MTgwMC5zZHIuQzMifQ%3D%3D&_nc_ohc=WaGXHdRu6vMQ7kNvwEt2Dzb&_nc_oc=AdrhubVVg4tpTSq6q8166o6sc8XnyyZGyQV-EQRve-UGH7VUQftK969oG1Y4Jj5u2dk&_nc_ad=z-m&_nc_cid=1404&_nc_zt=23&_nc_ht=instagram.ftng4-1.fna&_nc_gid=noV-y1gSs-j4EXYpPEGPpA&_nc_ss=7a32e&oh=00_Af0qn8gaaRRMlwUUVF0-v8aX3darV98K5Q8Wpt7KhgsH1Q&oe=69E2A603
instagram,waqartahirdar,3632988939757306165_223215814,https://www.instagram.com/p/DJq-DE7KEE1/,77 Years of Nakba and counting….,2025-05-15T10:47:32.000Z,image,3222,24,https://instagram.ftng4-1.fna.fbcdn.net/v/t51.75761-15/498531412_18509316619047815_8128125303273070129_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=101&ig_cache_key=MzYzMjk4ODkzOTc1NzMwNjE2NQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjE0NDB4MTgwMC5zZHIuQzMifQ%3D%3D&_nc_ohc=ZYpw5zYqlM4Q7kNvwGKHW4t&_nc_oc=Adr5lNNfvuOhLsYmzxK0lulsc8bAWhTWsxZauThJGN0WIiOMdiUJPJNr3e15xIYyqmQ&_nc_ad=z-m&_nc_cid=1404&_nc_zt=23&_nc_ht=instagram.ftng4-1.fna&_nc_gid=noV-y1gSs-j4EXYpPEGPpA&_nc_ss=7a32e&oh=00_Af3J8s3k_Jo8ZORQd8MpFook7dTl_WSZtkDnuJ44oBEqrg&oe=69E28F48,https://instagram.ftng4-1.fna.fbcdn.net/v/t51.75761-15/498531412_18509316619047815_8128125303273070129_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=101&ig_cache_key=MzYzMjk4ODkzOTc1NzMwNjE2NQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjE0NDB4MTgwMC5zZHIuQzMifQ%3D%3D&_nc_ohc=ZYpw5zYqlM4Q7kNvwGKHW4t&_nc_oc=Adr5lNNfvuOhLsYmzxK0lulsc8bAWhTWsxZauThJGN0WIiOMdiUJPJNr3e15xIYyqmQ&_nc_ad=z-m&_nc_cid=1404&_nc_zt=23&_nc_ht=instagram.ftng4-1.fna&_nc_gid=noV-y1gSs-j4EXYpPEGPpA&_nc_ss=7a32e&oh=00_Af3J8s3k_Jo8ZORQd8MpFook7dTl_WSZtkDnuJ44oBEqrg&oe=69E28F48
instagram,grimasefoto,3632541394803432503_2200769449,https://www.instagram.com/p/DJpYScNKRw3/,"The people ❤️‍🔥🇵🇸

📍 Oslo 10.05.2025 

📷 @grimasefoto",2025-05-14T19:58:20.000Z,carousel,1892,59,https://instagram.ftng4-1.fna.fbcdn.net/v/t51.75761-15/497590167_18461709406073450_7687512075171450040_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=103&ig_cache_key=MzYzMjU0MTM2OTU3MDQ2Mjc2OQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjE0NDB4OTYyLnNkci5DMyJ9&_nc_ohc=f5ulG2HVcn0Q7kNvwE3bppe&_nc_oc=AdoXx8bn-OvezVRChy6kXzaoNtqHmIpnD1ml594vN2ezrlwHQRsRbMfSUyfN36vXKDQ&_nc_ad=z-m&_nc_cid=1404&_nc_zt=23&_nc_ht=instagram.ftng4-1.fna&_nc_gid=noV-y1gSs-j4EXYpPEGPpA&_nc_ss=7a32e&oh=00_Af3DLXXgq-T1ONquCTMwC66L9W0303o2h-Fhs7ffN2wPcw&oe=69E29868,https://instagram.ftng4-1.fna.fbcdn.net/v/t51.75761-15/497590167_18461709406073450_7687512075171450040_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=103&ig_cache_key=MzYzMjU0MTM2OTU3MDQ2Mjc2OQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjE0NDB4OTYyLnNkci5DMyJ9&_nc_ohc=f5ulG2HVcn0Q7kNvwE3bppe&_nc_oc=AdoXx8bn-OvezVRChy6kXzaoNtqHmIpnD1ml594vN2ezrlwHQRsRbMfSUyfN36vXKDQ&_nc_ad=z-m&_nc_cid=1404&_nc_zt=23&_nc_ht=instagram.ftng4-1.fna&_nc_gid=noV-y1gSs-j4EXYpPEGPpA&_nc_ss=7a32e&oh=00_Af3DLXXgq-T1ONquCTMwC66L9W0303o2h-Fhs7ffN2wPcw&oe=69E29868
instagram,alta.dar,3632219099281112139_200951966,https://www.instagram.com/p/DJoPAbHCjxL/,"Visit Vestbredden 2025
Norges råeste festival 🤍

Takk for all kjærlighet og solidaritet som ble vist på denne dagen. Skulle ønske jeg rakk å ta flere bilder i toget, men når det er så mange mennesker med er det aldri nok tid til å ta bilder av alle.

Helt umulig å velge 20 bilder ut av nesten 200. Men føler at alle disse som er valgt representerer en liten bit av dagen fra det jeg oppleve ivertfall.

Håper vi sees igjen neste år 🤍

#medvind",2025-05-14T09:18:00.000Z,carousel,5491,186,https://instagram.ftng4-1.fna.fbcdn.net/v/t51.75761-15/497519614_18507417502055967_6153157392749269855_n.webp?_nc_cat=102&ig_cache_key=MzYzMjIxOTA3MzQ5NDU3NzgzNw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjE0NDB4MTgwMC5zZHIuQzMifQ%3D%3D&_nc_ohc=9WQDeEuoOPYQ7kNvwGIHIAU&_nc_oc=AdoOQrsf3wDDD4SmyEvK1x0d3xwExAcUxiLOJDviXIBKLL2f7K3J4krkss7tqJYIeaw&_nc_ad=z-m&_nc_cid=1404&_nc_zt=23&_nc_ht=instagram.ftng4-1.fna&_nc_gid=noV-y1gSs-j4EXYpPEGPpA&_nc_ss=7a32e&oh=00_Af094XORacQsJn53D_nuvj3FOZhnEFY4x8gALA7P1EB95Q&oe=69E290FE,https://instagram.ftng4-1.fna.fbcdn.net/v/t51.75761-15/497519614_18507417502055967_6153157392749269855_n.webp?_nc_cat=102&ig_cache_key=MzYzMjIxOTA3MzQ5NDU3NzgzNw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjE0NDB4MTgwMC5zZHIuQzMifQ%3D%3D&_nc_ohc=9WQDeEuoOPYQ7kNvwGIHIAU&_nc_oc=AdoOQrsf3wDDD4SmyEvK1x0d3xwExAcUxiLOJDviXIBKLL2f7K3J4krkss7tqJYIeaw&_nc_ad=z-m&_nc_cid=1404&_nc_zt=23&_nc_ht=instagram.ftng4-1.fna&_nc_gid=noV-y1gSs-j4EXYpPEGPpA&_nc_ss=7a32e&oh=00_Af094XORacQsJn53D_nuvj3FOZhnEFY4x8gALA7P1EB95Q&oe=69E290FE
instagram,eyadalzaro,3630489315197022008_36116147692,https://www.instagram.com/p/DJiFswJK284/,"Jeg nekter å være stille mens våre penger støtter undertrykkelse…

Vi kan ikke akseptere at oljefondet vårt er med på å finansiere okkupasjon og krigsforbrytelser ⛔

Jeg krever at oljefondet trekkes ut av selskaper som støtter apartheid og lidelse ⛓️

Mitt oljefond, mitt ansvar. Ikke i mitt navn. ❌

#mittoljefond #rettferdighetforalle #skuespillereforrettferdighet
@regjeringen @stortinget @norwayinpalestine

@alta.dar 📸",2025-05-12T00:01:13.000Z,image,830,18,https://instagram.ftng4-1.fna.fbcdn.net/v/t51.75761-15/496850853_18054155816203693_6686189754157481214_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=105&ig_cache_key=MzYzMDQ4OTMxNTE5NzAyMjAwOA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjEzNDN4MTY3MS5zZHIuQzMifQ%3D%3D&_nc_ohc=a6PgIeUqKo4Q7kNvwFsY9xg&_nc_oc=Adp2Bj5YvMnZj-cug4DOimTnzI7CpurhBlmMVxzUf8veZpFY17SC3bi8LNSoV8Fy_mc&_nc_ad=z-m&_nc_cid=1404&_nc_zt=23&_nc_ht=instagram.ftng4-1.fna&_nc_gid=noV-y1gSs-j4EXYpPEGPpA&_nc_ss=7a32e&oh=00_Af1F9ni3_Y971-rYBM0xnIZrVWq3uImLdUVTfoJaqf531w&oe=69E2A703,https://instagram.ftng4-1.fna.fbcdn.net/v/t51.75761-15/496850853_18054155816203693_6686189754157481214_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=105&ig_cache_key=MzYzMDQ4OTMxNTE5NzAyMjAwOA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjEzNDN4MTY3MS5zZHIuQzMifQ%3D%3D&_nc_ohc=a6PgIeUqKo4Q7kNvwFsY9xg&_nc_oc=Adp2Bj5YvMnZj-cug4DOimTnzI7CpurhBlmMVxzUf8veZpFY17SC3bi8LNSoV8Fy_mc&_nc_ad=z-m&_nc_cid=1404&_nc_zt=23&_nc_ht=instagram.ftng4-1.fna&_nc_gid=noV-y1gSs-j4EXYpPEGPpA&_nc_ss=7a32e&oh=00_Af1F9ni3_Y971-rYBM0xnIZrVWq3uImLdUVTfoJaqf531w&oe=69E2A703
instagram,eyadalzaro,3630177497384257973_36116147692,https://www.instagram.com/p/DJg-zNLNIm1/,"Oslo , Norway 🏍️🇵🇸💨
@eyadalzaro 📸

#oslo",2025-05-11T13:43:27.000Z,reel,228071,7459,https://instagram.ftng4-2.fna.fbcdn.net/v/t51.75761-15/496995464_18054108500203693_1596889238692186738_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=110&ig_cache_key=MzYzMDE3NzQ5NzM4NDI1Nzk3Mw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjEyOTB4MjI5NC5zZHIuQzMifQ%3D%3D&_nc_ohc=EAyBESKMyiIQ7kNvwEbK8IV&_nc_oc=Adp6XNVZ_YTAQwRsFXLmSnt_YNzP6P3NabnNY8RNYr6ooK8ehXaaMI7YSyqGD8_a9QY&_nc_ad=z-m&_nc_cid=1404&_nc_zt=23&_nc_ht=instagram.ftng4-2.fna&_nc_gid=noV-y1gSs-j4EXYpPEGPpA&_nc_ss=7a32e&oh=00_Af3--8MveSC0OBKroypDjAIhCgsAO6XHwe9waWiR9vErFQ&oe=69E2BF8E,https://instagram.ftng4-2.fna.fbcdn.net/v/t51.75761-15/496995464_18054108500203693_1596889238692186738_n.jpg?stp=dst-jpg_e15_tt6&_nc_cat=110&ig_cache_key=MzYzMDE3NzQ5NzM4NDI1Nzk3Mw%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjEyOTB4MjI5NC5zZHIuQzMifQ%3D%3D&_nc_ohc=EAyBESKMyiIQ7kNvwEbK8IV&_nc_oc=Adp6XNVZ_YTAQwRsFXLmSnt_YNzP6P3NabnNY8RNYr6ooK8ehXaaMI7YSyqGD8_a9QY&_nc_ad=z-m&_nc_cid=1404&_nc_zt=23&_nc_ht=instagram.ftng4-2.fna&_nc_gid=noV-y1gSs-j4EXYpPEGPpA&_nc_ss=7a32e&oh=00_Af3--8MveSC0OBKroypDjAIhCgsAO6XHwe9waWiR9vErFQ&oe=69E2BF8E
instagram,alta.dar,3630138384322148109_200951966,https://www.instagram.com/p/DJg16CTCDcN/,"Oslo, Norway 10052025 🤍

Yesterday we had over 10.000 people walking in solidarity with Palestine.
The record breaking attendence got to witness demos, concerts, dabke, food and anything else related to Palestine.

The strongest part of it all still being the Women in front of the demo, leading 10.000 of us with their National outfits on. Both Thobes and Bunads leading on was a fantastic show of power, culture, art and Soldidarity.

The rest of the photos eill come later, but I felt this part of it all deserved its own post.

Free Palestine ya'll 🤍🕊",2025-05-11T12:23:59.000Z,carousel,5058,180,https://instagram.ftng4-2.fna.fbcdn.net/v/t51.75761-15/496930997_18506958901055967_8199110169033684235_n.webp?_nc_cat=110&ig_cache_key=MzYzMDEzODM1OTYxNzcyNDkzOQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjE0NDB4MTgwMC5zZHIuQzMifQ%3D%3D&_nc_ohc=JZHjxtxTYYsQ7kNvwER2tEY&_nc_oc=AdogRbsZ4B4RJmU0ZsuodF9EXHPdWBPZrxlGMWlde45T7asv1STt3tfxvD4wIKaWEMk&_nc_ad=z-m&_nc_cid=1404&_nc_zt=23&_nc_ht=instagram.ftng4-2.fna&_nc_gid=yXQEOTo4e1xvpT1LILUPdQ&_nc_ss=7a32e&oh=00_Af0akvWc7PD7GDEa5VFnZmqM_NJXVmotahG-3B9XXqJEyw&oe=69E2C15F,https://instagram.ftng4-2.fna.fbcdn.net/v/t51.75761-15/496930997_18506958901055967_8199110169033684235_n.webp?_nc_cat=110&ig_cache_key=MzYzMDEzODM1OTYxNzcyNDkzOQ%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjE0NDB4MTgwMC5zZHIuQzMifQ%3D%3D&_nc_ohc=JZHjxtxTYYsQ7kNvwER2tEY&_nc_oc=AdogRbsZ4B4RJmU0ZsuodF9EXHPdWBPZrxlGMWlde45T7asv1STt3tfxvD4wIKaWEMk&_nc_ad=z-m&_nc_cid=1404&_nc_zt=23&_nc_ht=instagram.ftng4-2.fna&_nc_gid=yXQEOTo4e1xvpT1LILUPdQ&_nc_ss=7a32e&oh=00_Af0akvWc7PD7GDEa5VFnZmqM_NJXVmotahG-3B9XXqJEyw&oe=69E2C15F
instagram,majahiii,3630135730890309598_50411654,https://www.instagram.com/p/DJg1TbGK3_e/,"Jeg kan ikke leve med at Norge står på feil side når historien skrives.
Vi kan ikke ha et oljefond som er investert i okkupasjon, og som finansierer folkerettsbrudd og folkemord.
Jeg støtter kravet om å få oljefondet ut av den israelske okkupasjonen NÅ!
Mitt oljefond, mitt valg. Min andel skal IKKE støtte ulovlig okkupasjon.
#mittoljefond 

Foto: @eyadalzaro",2025-05-11T12:18:43.000Z,image,504,9,https://instagram.ftng4-2.fna.fbcdn.net/v/t51.75761-15/496866501_18495054322043655_5321269089719112366_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=110&ig_cache_key=MzYzMDEzNTczMDg5MDMwOTU5OA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjEwNDl4MTA0OS5zZHIuQzMifQ%3D%3D&_nc_ohc=s6T5-icmLIkQ7kNvwEfQDbk&_nc_oc=AdoiTH-yN5laVFpISS2M6KycMHZqF1BCosAyvDYaBamQP-smiX1T52OdjhRb2aD766Y&_nc_ad=z-m&_nc_cid=1404&_nc_zt=23&_nc_ht=instagram.ftng4-2.fna&_nc_gid=yXQEOTo4e1xvpT1LILUPdQ&_nc_ss=7a32e&oh=00_Af1FMW-2k0SfRMIvEXCv0O2HZIXndzXyl107cqkaHEEonA&oe=69E2AA29,https://instagram.ftng4-2.fna.fbcdn.net/v/t51.75761-15/496866501_18495054322043655_5321269089719112366_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=110&ig_cache_key=MzYzMDEzNTczMDg5MDMwOTU5OA%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjEwNDl4MTA0OS5zZHIuQzMifQ%3D%3D&_nc_ohc=s6T5-icmLIkQ7kNvwEfQDbk&_nc_oc=AdoiTH-yN5laVFpISS2M6KycMHZqF1BCosAyvDYaBamQP-smiX1T52OdjhRb2aD766Y&_nc_ad=z-m&_nc_cid=1404&_nc_zt=23&_nc_ht=instagram.ftng4-2.fna&_nc_gid=yXQEOTo4e1xvpT1LILUPdQ&_nc_ss=7a32e&oh=00_Af1FMW-2k0SfRMIvEXCv0O2HZIXndzXyl107cqkaHEEonA&oe=69E2AA29
instagram,eyadalzaro,3630104920154510104_36116147692,https://www.instagram.com/p/DJguTEXNRMY/,"We carry the keys to our homes, the olive branches of our hope, and the embroidery of our history.
Palestinian pride in the heart of Oslo for justice, for freedom, for Palestine 🕊️🫒🗝️🇵🇸
@eyadalzaro 📸

#oslo #norway #explore",2025-05-11T11:17:30.000Z,carousel,8857,127,https://instagram.ftng4-1.fna.fbcdn.net/v/t51.75761-15/497203563_18054095960203693_489877166165084971_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=105&ig_cache_key=MzYzMDEwNDkwNzMwMzE5NDE1Ng%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjE0NDB4MTgwMC5zZHIuQzMifQ%3D%3D&_nc_ohc=8lH04bhaOaEQ7kNvwE8QkcW&_nc_oc=AdqRW_MXqiHyALKLazoDELX7p2t3f9bnl34CxCdUOwzefxr2fzAXWW_Jd7aJmytb4Yc&_nc_ad=z-m&_nc_cid=1404&_nc_zt=23&_nc_ht=instagram.ftng4-1.fna&_nc_gid=yXQEOTo4e1xvpT1LILUPdQ&_nc_ss=7a32e&oh=00_Af067PQawrKxZ1jgAf8Daa4TXMKXh-Q1YOwcZDcsQ2mC6Q&oe=69E29CBC,https://instagram.ftng4-1.fna.fbcdn.net/v/t51.75761-15/497203563_18054095960203693_489877166165084971_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=105&ig_cache_key=MzYzMDEwNDkwNzMwMzE5NDE1Ng%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjE0NDB4MTgwMC5zZHIuQzMifQ%3D%3D&_nc_ohc=8lH04bhaOaEQ7kNvwE8QkcW&_nc_oc=AdqRW_MXqiHyALKLazoDELX7p2t3f9bnl34CxCdUOwzefxr2fzAXWW_Jd7aJmytb4Yc&_nc_ad=z-m&_nc_cid=1404&_nc_zt=23&_nc_ht=instagram.ftng4-1.fna&_nc_gid=yXQEOTo4e1xvpT1LILUPdQ&_nc_ss=7a32e&oh=00_Af067PQawrKxZ1jgAf8Daa4TXMKXh-Q1YOwcZDcsQ2mC6Q&oe=69E29CBC
instagram,faruqnaufals,3630102434843877436_1658488955,https://www.instagram.com/p/DJgtu5vJmA8/,"THE WORLD IS PALESTINE 🌍🇵🇸
FOREVER WE STAND! WE ARE PALESTINIANS!

World keffiyeh day is May 11th, di You know you’re doing everything right when a piece of cloth pisses so many people of!

Photo by @eyadalzaro @alta.dar Design by @faruqnaufals",2025-05-11T11:12:34.000Z,image,3046,45,https://instagram.ftng4-2.fna.fbcdn.net/v/t51.82787-15/623643255_18120991936571097_4248670518315684428_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=109&ig_cache_key=MzYzMDEwMjQzNDg0Mzg3NzQzNg%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjE0NDB4MTgwMC5zZHIuQzMifQ%3D%3D&_nc_ohc=sRaKjQfsX3YQ7kNvwF6joIM&_nc_oc=Adrgu84w5V1ZF0xgSq2wGcVnNu_mSLTghCwDqlIvGiaSM9-58Otn1KHpP8nbYub-tJU&_nc_ad=z-m&_nc_cid=1404&_nc_zt=23&_nc_ht=instagram.ftng4-2.fna&_nc_gid=yXQEOTo4e1xvpT1LILUPdQ&_nc_ss=7a32e&oh=00_Af0RCtGF2M8YLzc6fA83vCwuuS_R3_Zy87X53DgxooBdCg&oe=69E2A852,https://instagram.ftng4-2.fna.fbcdn.net/v/t51.82787-15/623643255_18120991936571097_4248670518315684428_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=109&ig_cache_key=MzYzMDEwMjQzNDg0Mzg3NzQzNg%3D%3D.3-ccb7-5&ccb=7-5&_nc_sid=58cdad&efg=eyJ2ZW5jb2RlX3RhZyI6InhwaWRzLjE0NDB4MTgwMC5zZHIuQzMifQ%3D%3D&_nc_ohc=sRaKjQfsX3YQ7kNvwF6joIM&_nc_oc=Adrgu84w5V1ZF0xgSq2wGcVnNu_mSLTghCwDqlIvGiaSM9-58Otn1KHpP8nbYub-tJU&_nc_ad=z-m&_nc_cid=1404&_nc_zt=23&_nc_ht=instagram.ftng4-2.fna&_nc_gid=yXQEOTo4e1xvpT1LILUPdQ&_nc_ss=7a32e&oh=00_Af0RCtGF2M8YLzc6fA83vCwuuS_R3_Zy87X53DgxooBdCg&oe=69E2A852
